candidate_row_id,control_row_id,match_rank,match_tier,match_distance,k_requested,controls_reused,candidate_season,control_season,candidate_player_id,control_player_id,candidate_player_name,control_player_name,candidate_team,control_team,candidate_position_final,control_position_final,candidate_draft_year,control_draft_year,candidate_draft_round,control_draft_round,candidate_draft_pick,control_draft_pick,candidate_draft_capital_bucket,control_draft_capital_bucket,candidate_years_since_drafted,control_years_since_drafted,candidate_estimated_contract_stage,control_estimated_contract_stage,candidate_production_score,control_production_score,candidate_production_percentile_position,control_production_percentile_position,candidate_cap_number,control_cap_number,candidate_cash_paid,control_cash_paid,candidate_production_rank_position,control_production_rank_position,candidate_cost_rank_position,control_cost_rank_position,candidate_player_surplus_gap,control_player_surplus_gap,candidate_surplus_percentile_position,control_surplus_percentile_position,candidate_player_surplus_rank,control_player_surplus_rank,candidate_reg_snap_games,control_reg_snap_games,candidate_reg_offense_snaps,control_reg_offense_snaps,candidate_reg_avg_offense_snap_pct,control_reg_avg_offense_snap_pct,candidate_reg_games_off_snap_50_plus,control_reg_games_off_snap_50_plus,candidate_reg_games_off_snap_70_plus,control_reg_games_off_snap_70_plus,candidate_playoff_snap_games,control_playoff_snap_games,candidate_playoff_offense_snaps,control_playoff_offense_snaps,candidate_playoff_avg_offense_snap_pct,control_playoff_avg_offense_snap_pct,candidate_match_production_pct,control_match_production_pct,candidate_match_reg_avg_offense_snap_pct,control_match_reg_avg_offense_snap_pct,candidate_match_reg_snap_games,control_match_reg_snap_games,candidate_match_reg_offense_snaps_pctile,control_match_reg_offense_snaps_pctile,candidate_match_years_since_drafted,control_match_years_since_drafted,candidate_appeared_next_year,control_appeared_next_year,diff_appeared_next_year,candidate_primary_v5_hit,control_primary_v5_hit,diff_primary_v5_hit,candidate_secondary_v5_hit,control_secondary_v5_hit,diff_secondary_v5_hit,candidate_retained_positive_surplus,control_retained_positive_surplus,diff_retained_positive_surplus,candidate_improved_production_score,control_improved_production_score,diff_improved_production_score,candidate_improved_production_percentile,control_improved_production_percentile,diff_improved_production_percentile,candidate_next_year_top_half_position,control_next_year_top_half_position,diff_next_year_top_half_position,candidate_next_year_meaningful_regular_role,control_next_year_meaningful_regular_role,diff_next_year_meaningful_regular_role
138,121,1,tier_1_same_season_position_draft_bucket_contract_stage,0.47344902496335806,1,True,2021,2021,00-0034775,00-0034348,Christian Kirk,Courtland Sutton,ARI,DEN,WR,WR,2018.0,2018.0,2.0,2.0,47.0,40.0,round_2,round_2,3.0,3.0,rookie_contract,rookie_contract,139.0112110854059,80.66875237055254,0.8627450980392157,0.5392156862745098,3.024795,4.146987,2.433,8.183,15.0,48.0,44.0,32.0,29.0,-16.0,0.7696078431372549,0.2990196078431372,24.0,72.0,17,17,894.0,920.0,0.7558823529411764,0.8511764705882353,17,17,12,17,1.0,0.0,49.0,0.0,0.88,0.0,0.8627450980392157,0.5392156862745098,0.7558823529411764,0.8511764705882353,1.0,1.0,0.803921568627451,0.8627450980392157,0.3,0.3,1,1,0,1,1,0,1,0,1,1,0,1,0,1,-1,0,1,-1,1,1,0,1,1,0
139,196,1,tier_1_same_season_position_draft_bucket_contract_stage,0.7758178019629843,1,True,2021,2021,00-0034791,00-0036275,Nick Chubb,D'Andre Swift,CLE,DET,RB,RB,2018.0,2020.0,2.0,2.0,35.0,35.0,round_2,round_2,3.0,1.0,rookie_contract,rookie_contract,122.4052998433514,54.34675418630907,0.9558823529411764,0.4411764705882353,4.782381,1.940663,12.92,0.998133,4.0,39.0,12.0,27.0,8.0,-12.0,0.6544117647058824,0.2941176470588235,24.0,48.0,14,13,482.0,560.0,0.5278571428571428,0.6576923076923078,10,12,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.9558823529411764,0.4411764705882353,0.5278571428571428,0.6576923076923078,0.8235294117647058,0.7647058823529411,0.6176470588235294,0.75,0.3,0.1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
140,185,1,tier_1_same_season_position_draft_bucket_contract_stage,0.27646267018701476,1,True,2021,2021,00-0034796,00-0036212,Lamar Jackson,Tua Tagovailoa,BAL,MIA,QB,QB,2018.0,2020.0,1.0,1.0,32.0,5.0,round_1,round_1,3.0,1.0,rookie_contract,rookie_contract,103.62181298235944,64.8210296703648,0.5833333333333334,0.4444444444444444,3.013708,6.880781,1.77159,1.986156,16.0,21.0,29.0,20.0,13.0,-1.0,0.8472222222222222,0.5138888888888888,6.0,18.0,12,13,810.0,777.0,0.91,0.8776923076923077,11,11,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.4444444444444444,0.91,0.8776923076923077,0.7058823529411765,0.7647058823529411,0.3611111111111111,0.3055555555555556,0.3,0.1,1,1,0,1,1,0,0,1,-1,0,1,-1,1,1,0,1,1,0,1,1,0,1,1,0
143,217,1,tier_1_same_season_position_draft_bucket_contract_stage,0.9317691509170769,1,True,2021,2021,00-0034827,00-0036550,DJ Moore,Rashod Bateman,CAR,BAL,WR,WR,2018.0,2021.0,1.0,1.0,24.0,27.0,round_1,round_1,3.0,0.0,rookie_contract,rookie_contract,112.39921373477856,55.134151672314445,0.7647058823529411,0.3725490196078431,3.554509,2.290802,2.003361,7.183208,25.0,65.0,36.0,51.0,11.0,-14.0,0.6176470588235294,0.3235294117647059,40.0,70.0,17,12,992.0,604.0,0.8664705882352941,0.6808333333333333,17,10,17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.3725490196078431,0.8664705882352941,0.6808333333333333,1.0,0.7058823529411765,0.9705882352941176,0.36764705882352944,0.3,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
144,197,1,tier_1_same_season_position_draft_bucket_contract_stage,0.7022515555074339,1,True,2021,2021,00-0034829,00-0036290,Mike Gesicki,Cole Kmet,MIA,CHI,TE,TE,2018.0,2020.0,2.0,2.0,42.0,43.0,round_2,round_2,3.0,1.0,rookie_contract,rookie_contract,81.61856412887369,39.46320448199051,0.7222222222222222,0.2777777777777778,2.103794,1.722224,1.381626,0.954445,11.0,27.0,26.0,28.0,15.0,1.0,0.8472222222222222,0.625,6.0,14.0,17,17,828.0,935.0,0.7141176470588235,0.8364705882352942,16,17,10,17,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.2777777777777778,0.7141176470588235,0.8364705882352942,1.0,1.0,0.7222222222222222,0.9444444444444444,0.3,0.1,1,1,0,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,1,1,0
149,185,1,tier_1_same_season_position_draft_bucket_contract_stage,1.0422819210888064,1,True,2021,2021,00-0034857,00-0036212,Josh Allen,Tua Tagovailoa,BUF,MIA,QB,QB,2018.0,2020.0,1.0,1.0,7.0,5.0,round_1,round_1,3.0,1.0,rookie_contract,rookie_contract,272.4125754276605,64.8210296703648,1.0,0.4444444444444444,10.202337,6.880781,20.0,1.986156,1.0,21.0,15.0,20.0,14.0,-1.0,0.8888888888888888,0.5138888888888888,5.0,18.0,17,13,1161.0,777.0,0.9682352941176472,0.8776923076923077,17,11,17,11,2.0,0.0,117.0,0.0,0.975,0.0,1.0,0.4444444444444444,0.9682352941176472,0.8776923076923077,1.0,0.7647058823529411,0.9166666666666666,0.3055555555555556,0.3,0.1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,-1,1,1,0,1,1,0
154,118,1,tier_1_same_season_position_draft_bucket_contract_stage,1.0992607220073392,1,True,2021,2021,00-0034983,00-0034272,Hunter Renfrow,Marquez Valdes-Scantling,LV,GB,WR,WR,2019.0,2018.0,5.0,5.0,149.0,174.0,rounds_4_5,rounds_4_5,2.0,3.0,rookie_contract,rookie_contract,153.6504707485502,46.810256269082615,0.9117647058823528,0.2647058823529412,0.928987,2.237389,0.85,2.183,10.0,76.0,81.0,52.0,71.0,-24.0,0.9901960784313726,0.230392156862745,2.0,79.0,17,11,758.0,455.0,0.6723529411764706,0.62,16,10,7,2,1.0,0.0,59.0,0.0,0.77,0.0,0.9117647058823528,0.2647058823529412,0.6723529411764706,0.62,1.0,0.6470588235294118,0.5931372549019608,0.10784313725490197,0.2,0.3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,1,1,0
155,194,1,tier_1_same_season_position_draft_bucket_contract_stage,0.29915097263118207,1,True,2021,2021,00-0035140,00-0036268,Mecole Hardman,Laviska Shenault Jr.,KC,JAX,WR,WR,2019.0,2020.0,2.0,2.0,56.0,42.0,round_2,round_2,2.0,1.0,rookie_contract,rookie_contract,74.14000685616628,51.024624460737854,0.5,0.3627450980392157,1.362287,1.749106,0.949096,0.959821,52.0,66.0,65.0,59.0,13.0,-7.0,0.6421568627450981,0.4166666666666667,37.0,60.0,17,16,623.0,697.0,0.5158823529411765,0.6825,9,15,2,9,3.0,0.0,100.0,0.0,0.48,0.0,0.5,0.3627450980392157,0.5158823529411765,0.6825,1.0,0.9411764705882353,0.43137254901960786,0.5098039215686274,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,136,1,tier_1_same_season_position_draft_bucket_contract_stage,1.1252166813094957,1,True,2021,2021,00-0035216,00-0034764,Diontae Johnson,Michael Gallup,PIT,DAL,WR,WR,2019.0,2018.0,3.0,3.0,66.0,81.0,round_3,round_3,2.0,3.0,rookie_contract,rookie_contract,137.43647980532978,55.40413693504282,0.8529411764705882,0.3823529411764705,1.167535,2.655495,0.884178,2.433,16.0,64.0,70.0,48.0,54.0,-16.0,0.9607843137254902,0.2990196078431372,4.0,72.0,16,9,988.0,498.0,0.9075,0.75,16,8,16,5,1.0,0.0,60.0,0.0,0.88,0.0,0.8529411764705882,0.3823529411764705,0.9075,0.75,0.9411764705882353,0.5294117647058824,0.9607843137254902,0.17647058823529413,0.2,0.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
159,185,1,tier_1_same_season_position_draft_bucket_contract_stage,0.4975013868007508,1,True,2021,2021,00-0035228,00-0036212,Kyler Murray,Tua Tagovailoa,ARI,MIA,QB,QB,2019.0,2020.0,1.0,1.0,1.0,5.0,round_1,round_1,2.0,1.0,rookie_contract,rookie_contract,163.70262334349803,64.8210296703648,0.75,0.4444444444444444,9.763721,6.880781,3.86624,1.986156,10.0,21.0,16.0,20.0,6.0,-1.0,0.6388888888888888,0.5138888888888888,14.0,18.0,14,13,940.0,777.0,0.9757142857142858,0.8776923076923077,14,11,14,11,1.0,0.0,54.0,0.0,0.96,0.0,0.75,0.4444444444444444,0.9757142857142858,0.8776923076923077,0.8235294117647058,0.7647058823529411,0.5,0.3055555555555556,0.2,0.1,1,1,0,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,1,1,0
162,190,1,tier_1_same_season_position_draft_bucket_contract_stage,0.9602535052755884,1,True,2021,2021,00-0035250,00-0036251,Devin Singletary,Zack Moss,BUF,BUF,RB,RB,2019.0,2020.0,3.0,3.0,74.0,86.0,round_3,round_3,2.0,1.0,rookie_contract,rookie_contract,82.77048466795208,35.3852407520242,0.75,0.2058823529411764,1.108956,1.048256,0.85,0.819651,18.0,55.0,41.0,46.0,23.0,-9.0,0.8382352941176471,0.3529411764705882,11.0,44.0,17,13,718.0,380.0,0.5858823529411765,0.4269230769230769,9,5,6,1,2.0,1.0,112.0,6.0,0.93,0.11,0.75,0.2058823529411764,0.5858823529411765,0.4269230769230769,1.0,0.7647058823529411,0.9411764705882353,0.45588235294117646,0.2,0.1,1,1,0,1,0,1,0,1,-1,0,1,-1,0,0,0,0,0,0,1,0,1,1,1,0
163,123,1,tier_1_same_season_position_draft_bucket_contract_stage,0.4623703222298039,1,True,2021,2021,00-0035261,00-0034367,Tony Pollard,Nyheim Hines,DAL,IND,RB,RB,2019.0,2018.0,4.0,4.0,128.0,104.0,rounds_4_5,rounds_4_5,2.0,3.0,rookie_contract,rookie_contract,88.31753346893544,56.6331302395735,0.7941176470588235,0.4852941176470588,1.017582,2.681137,0.85,7.0,15.0,36.0,48.0,19.0,33.0,-17.0,0.9852941176470588,0.2058823529411764,2.0,54.0,15,17,374.0,352.0,0.348,0.3135294117647059,0,1,0,0,1.0,0.0,25.0,0.0,0.35,0.0,0.7941176470588235,0.4852941176470588,0.348,0.3135294117647059,0.8823529411764706,1.0,0.39705882352941174,0.38235294117647056,0.2,0.3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
167,164,1,tier_1_same_season_position_draft_bucket_contract_stage,0.3594080114972031,1,True,2021,2021,00-0035537,00-0035311,Ty Johnson,Myles Gaskin,NYJ,MIA,RB,RB,2019.0,2019.0,6.0,7.0,186.0,234.0,rounds_6_7,rounds_6_7,2.0,2.0,rookie_contract,rookie_contract,46.01304652492484,40.127385817023274,0.3823529411764705,0.2647058823529412,0.85,0.871777,0.85,0.85,43.0,51.0,52.0,51.0,9.0,0.0,0.6764705882352942,0.4852941176470588,23.0,36.0,16,17,409.0,575.0,0.3975,0.4935294117647059,4,11,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3823529411764705,0.2647058823529412,0.3975,0.4935294117647059,0.9411764705882353,1.0,0.4852941176470588,0.7794117647058824,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,121,1,tier_1_same_season_position_draft_bucket_contract_stage,0.4438167725157768,1,True,2021,2021,00-0035640,00-0034348,DK Metcalf,Courtland Sutton,SEA,DEN,WR,WR,2019.0,2018.0,2.0,2.0,64.0,40.0,round_2,round_2,2.0,3.0,rookie_contract,rookie_contract,132.2868501506222,80.66875237055254,0.8137254901960784,0.5392156862745098,1.250741,4.146987,0.911914,8.183,20.0,48.0,68.0,32.0,48.0,-16.0,0.9362745098039216,0.2990196078431372,7.0,72.0,17,17,820.0,920.0,0.8352941176470587,0.8511764705882353,17,17,16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.8137254901960784,0.5392156862745098,0.8352941176470587,0.8511764705882353,1.0,1.0,0.6666666666666666,0.8627450980392157,0.2,0.3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,-1,0,1,-1,1,1,0,1,1,0
170,235,1,tier_1_same_season_position_draft_bucket_contract_stage,0.2855039729614214,1,True,2021,2021,00-0035644,00-0036970,Noah Fant,Kyle Pitts,DEN,ATL,TE,TE,2019.0,2021.0,1.0,1.0,20.0,4.0,round_1,round_1,2.0,0.0,rookie_contract,rookie_contract,77.73597148736212,97.63111493467916,0.6944444444444444,0.7777777777777778,3.433834,5.983726,1.639612,21.954904,12.0,9.0,18.0,8.0,6.0,-1.0,0.7222222222222222,0.5416666666666666,11.0,17.0,16,17,843.0,774.0,0.844375,0.7352941176470589,16,17,16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.6944444444444444,0.7777777777777778,0.844375,0.7352941176470589,0.9411764705882353,1.0,0.7777777777777778,0.6388888888888888,0.2,0.0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0
171,190,1,tier_1_same_season_position_draft_bucket_contract_stage,0.9679429215401082,1,True,2021,2021,00-0035657,00-0036251,Damien Harris,Zack Moss,NE,BUF,RB,RB,2019.0,2020.0,3.0,3.0,87.0,86.0,round_3,round_3,2.0,1.0,rookie_contract,rookie_contract,109.99397894930628,35.3852407520242,0.8823529411764706,0.2058823529411764,1.071534,1.048256,0.85,0.819651,9.0,55.0,44.0,46.0,35.0,-9.0,1.0,0.3529411764705882,1.0,44.0,15,13,407.0,380.0,0.4166666666666667,0.4269230769230769,3,5,0,1,1.0,1.0,17.0,6.0,0.27,0.11,0.8823529411764706,0.2058823529411764,0.4166666666666667,0.4269230769230769,0.8823529411764706,0.7647058823529411,0.47058823529411764,0.45588235294117646,0.2,0.1,1,1,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,1,1,0
172,137,1,tier_1_same_season_position_draft_bucket_contract_stage,1.0029226351947746,1,True,2021,2021,00-0035659,00-0034765,Terry McLaurin,Tre'Quan Smith,WAS,NO,WR,WR,2019.0,2018.0,3.0,3.0,76.0,91.0,round_3,round_3,2.0,3.0,rookie_contract,rookie_contract,100.45499510905816,48.36862809272691,0.6568627450980392,0.3235294117647059,1.100805,1.432989,0.85,2.183,36.0,70.0,72.0,63.0,36.0,-7.0,0.8186274509803921,0.4166666666666667,19.0,60.0,17,11,1010.0,520.0,0.8988235294117647,0.6954545454545454,16,10,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.6568627450980392,0.3235294117647059,0.8988235294117647,0.6954545454545454,1.0,0.6470588235294118,0.9803921568627451,0.20588235294117646,0.2,0.3,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
